Country,Year,Access to Electricity(%),Food Production Index,Population Density,Unemployed Labour(%),"Road Accident Mortality(per 100,000 people)",Electric power consumption(kWh/Capita),GDP Deflator,GDP/Capita($),Literacy Rate Adult,Immunization(Measles %),Immunization(DPT %),Life Expectancy at Birth,Total greenhouse gas emissions (kt of CO2 equivalent),Rural Population(%)
Turkmenistan,2005,99.70454407,94.62,10.11778776,7.26,17.2,2051.674865,7.026790843,1704.41538,99.69999695,99,99,65.017,89500,52.948
Turkmenistan,2006,99.8413328,99.77,10.23580959,6.4,17.1,2115.542376,12.24995929,2136.472101,99.69999695,99,98,65.354,89920,52.692
Turkmenistan,2007,99.641922,96.26,10.36354776,5.61,16.9,2254.349052,9.269344654,2600.368758,99.69999695,99,98,65.695,94440,52.419
Turkmenistan,2008,99.61226654,91.89,10.50319196,4.94,16.7,2316.560857,59.74038555,3904.465301,99.69999695,99,96,66.031,94570,52.132
Turkmenistan,2009,99.59204102,98.1,10.65680633,4.54,16.7,2353.456592,9.761016135,4036.456805,99.69999695,99,96,66.355,86290,51.828
Turkmenistan,2010,100,95.49,10.82546549,4,16.9,2382.051777,2.306088153,4439.202128,99.69999695,99,96,66.657,92070,51.509
Turkmenistan,2011,99.88415527,93.37,11.01031217,4,16.6,2412.024872,12.85745437,5649.962106,99.69999695,99,97,66.928,101660,51.175
Turkmenistan,2012,99.89390564,98.58,11.20998021,4,15.9,2428.858829,8.270084082,6675.178055,99.69999695,99,97,67.167,108940,50.825
Turkmenistan,2013,99.88236237,101.46,11.41952206,4.01,17,2540.820844,1.152445833,7304.285771,99.69999695,99,98,67.375,114270,50.459
Turkmenistan,2014,99.93029022,97.87,11.63220905,3.97,16.3,2678.765474,0.669180967,7962.244925,99.69999695,99,98,67.552,119770,50.079
Ukraine,2000,100,61.81,84.88219556,11.71,13.6,2778.400252,23.11594264,635.7044182,99.43041229,99,99,67.67560976,433670,32.855
Ukraine,2001,100,66.14,83.99482178,11.06,17.8,2791.765305,9.836317202,780.3211789,99.43041229,99,99,67.83707317,432520,32.817
Ukraine,2002,100,67.97,83.20238547,10.14,19.5,2844.812724,5.072593874,878.6187489,99.43041229,99,99,68.27560976,435210,32.717
Ukraine,2003,100,66.02,82.53003245,9.06,20.1,2997.974461,8.106239257,1047.50279,99.43041229,99,97,68.21073171,465770,32.573
Ukraine,2004,100,72.67,81.90635206,8.59,20.6,3151.145969,15.14618913,1366.016476,99.43041229,99,99,68.18536585,430870,32.403
Ukraine,2005,99.8855617,72.58,81.30272188,7.18,25.2,3246.034284,24.19279532,1826.931391,99.43041229,96,96,67.95682927,412020,32.21
Ukraine,2006,100,72.77,80.75770851,6.81,25.3,3399.519695,14.72870365,2300.769709,99.43041229,98,98,68.07756098,417430,32.031
Ukraine,2007,99.8,67.61,80.28128183,6.35,29.5,3528.92445,23.1021507,3065.611294,99.43041229,97,98,68.22219512,425720,31.853
Ukraine,2008,100,84.19,79.84911448,6.36,24.8,3534.357992,28.57855744,3887.242337,99.43041229,94,90,68.25146341,411730,31.675
Ukraine,2009,100,80.07,79.49549644,8.84,17,3227.953261,13.01866193,2542.995424,99.43041229,75,71,69.19,351800,31.498
Ukraine,2010,100,77.58,79.18031658,8.1,15.4,3549.844551,13.92223081,2965.139715,99.43041229,56,52,70.26536585,369850,31.404
Ukraine,2011,100,93.94,78.89609542,7.85,15.2,3662.444428,14.20082353,3569.758121,99.43041229,67,50,70.80926829,391160,31.311
Ukraine,2012,99.86749117,88.07,78.70148105,7.53,15.5,3640.553483,7.794922816,3855.417729,99.97434998,79,76,70.94414634,379030,31.218
Ukraine,2013,100,101.13,78.52248843,7.17,14.6,3600.225704,4.336984828,4029.711252,99.97434998,79,76,71.1595122,368050,31.125
Ukraine,2014,100,101.09,78.15110739,9.27,13.7,3418.569317,15.90182409,3104.643206,99.97434998,56,23,71.18658537,332020,31.032
United Arab Emirates,2000,100,182.39,44.12935793,2.25,16,12314.03158,11.4595358,33291.36625,90.03385162,94,94,74.327,113340,19.764
United Arab Emirates,2001,100,120.24,46.50411152,2.41,15.8,12133.62796,-2.349307672,31280.75586,90.03385162,94,94,74.544,127370,19.345
United Arab Emirates,2002,100,118.09,48.98294847,2.56,22.4,12502.69851,3.770839549,31567.54631,90.03385162,94,94,74.758,131600,18.933
United Arab Emirates,2003,100,109.61,52.26599549,2.71,24.2,12366.07038,4.072406796,33499.10278,90.03385162,94,94,74.968,139310,18.528
United Arab Emirates,2004,100,117.99,57.28776401,2.9,20.9,11958.97239,8.501422059,36333.18733,90.03385162,94,94,75.174,148020,18.129
United Arab Emirates,2005,100,119.88,64.60464658,3.12,18.7,12279.9202,16.52630693,39365.45964,90.03385162,92,94,75.376,156700,17.738
United Arab Emirates,2006,100,110.17,74.62928752,3.06,17.2,11693.3941,11.96214928,41907.42147,90.03385162,92,92,75.573,162950,17.352
United Arab Emirates,2007,100,109.77,86.86068713,2.99,17.7,11451.89878,12.53396067,41809.46216,90.03385162,92,92,75.767,174270,16.977
United Arab Emirates,2008,100,119.39,99.82379611,2.85,18,11294.18973,18.53335308,44498.94051,90.03385162,92,92,75.957,199890,16.613
United Arab Emirates,2009,100,118.34,111.4808223,2.53,19,10618.80665,-15.18297988,32024.19778,90.03385162,93,93,76.145,202080,16.258
United Arab Emirates,2010,100,128.69,120.3885948,2.36,19.4,10609.944,12.49017594,33893.26387,90.03385162,94,94,76.332,208580,15.913
United Arab Emirates,2011,100,75.26,125.9754717,2.23,19.1,10287.0553,13.16538942,39194.67224,90.03385162,95,95,76.521,214630,15.577
United Arab Emirates,2012,100,75.48,128.7186426,2.09,17.9,10416.01261,2.237634058,40976.49075,90.03385162,96,96,76.711,226570,15.251
United Arab Emirates,2013,100,76.51,129.5115179,1.95,17.6,10724.50388,-0.867150016,42412.6395,90.03385162,98,98,76.903,237630,14.934
United Arab Emirates,2014,100,95.44,129.7406646,1.84,17.8,11088.34186,-0.905520847,43751.80565,90.03385162,99,99,77.095,240020,14.625
Upper middle income,2000,95.37200355,0.134589671,40.73690068,5.58194721,21.25469673,1598.845853,7.693072978,1968.272508,90.58653259,87.95007338,87.87522822,70.59657743,10806520,50.56161451
Upper middle income,2001,95.90950769,0.137772078,41.07314992,5.774583841,21.48890925,1640.784121,5.977200699,1964.003535,90.97035217,88.4006384,88.18074816,70.86080564,11121000,49.68310709
Upper middle income,2002,96.32962157,0.142734815,41.39326885,6.064703013,21.73109543,1726.037381,4.72718184,1965.493779,91.19953918,87.85708924,88.29540341,71.10839172,11551490,48.73431763
Upper middle income,2003,96.58413841,0.145818736,41.70561294,6.260888846,21.31684873,1869.276138,4.718566729,2183.922657,91.73465729,87.61454752,87.98493044,71.36880272,12386260,47.76672764
Upper middle income,2004,96.85688169,0.151701087,42.01180635,6.048659507,20.98271298,2014.935954,7.283033407,2599.083414,92.01931763,88.30327185,89.31345378,71.66304571,13368530,46.7887723
Upper middle income,2005,97.12384467,0.156135625,42.31573378,5.943346209,21.07752889,2151.570434,6.645185981,3102.455581,92.38861084,88.70882382,89.77270649,71.92229084,14222980,45.80541378
Upper middle income,2006,97.56412001,0.159893535,42.61501696,5.700184629,21.05786451,2344.705721,7.800126602,3661.717877,92.65444946,92.75500025,92.86845068,72.25858127,15103480,44.84036921
Upper middle income,2007,97.63085444,0.16455934,42.90208917,5.448075939,21.16711017,2544.811385,6.439038091,4519.876303,93.50337219,93.01861887,93.00271435,72.5759232,15890700,43.88245919
Upper middle income,2008,97.92373498,0.173738146,43.19487494,5.506509757,20.71088915,2633.098605,9.138860783,5481.14627,93.73737335,95.30589363,95.24099034,72.86469233,16390910,42.92135059
Upper middle income,2009,98.2317457,0.174680812,43.49570349,5.990829214,20.31968273,2696.395713,2.497253079,5231.236505,94.00576019,96.30940648,96.28886896,73.18989743,16717080,41.96096158
Upper middle income,2010,98.76295191,0.179038109,43.79481793,5.692439343,20.17109012,2951.692446,5.137572988,6306.628403,94.1479187,95.980414,96.00065878,73.47072783,17906320,40.99771123
Upper middle income,2011,98.84168006,0.187170848,44.10491182,5.524930297,20.51695757,3185.218463,5.910510958,7552.604624,94.37332916,96.4754307,95.95930747,73.80762835,18978020,40.08227139
Upper middle income,2012,99.01943059,0.189036446,44.42789786,5.511313764,20.20567765,3305.067675,4.194069231,8031.697227,94.78501129,96.46885758,95.71895996,74.11667364,19438090,39.19052886
Upper middle income,2013,99.09019733,0.196199997,44.76084907,5.511585721,19.47809152,3478.606527,2.65783024,8566.499744,94.84181976,95.47940104,95.06056086,74.43358069,19929050,38.30621029
Upper middle income,2014,99.12984022,0.199441823,45.09652567,5.49547392,18.9046559,3577.419887,2.467466784,8769.654809,95.25861359,95.48992686,94.73006922,74.71144436,19964160,37.42684793
Uruguay,2000,97.55148315,65.86,18.96774083,12.63,16.8,2031.186836,3.539308495,6875.025469,97.78962708,89,90,74.731,32280,7.972
Uruguay,2001,97.70074463,57.04,19.00051994,15.05,15.6,2001.220278,4.826618322,6284.45968,97.78962708,94,94,74.939,31920,7.697
Uruguay,2002,97.84171295,61.16,19.00380528,16.65,12.3,1998.76971,12.61627663,4090.891888,97.78962708,95,95,75.152,32250,7.431
Uruguay,2003,97.97322083,63.5,18.99017827,16.66,12.2,1885.571362,16.54163515,3624.205685,97.78962708,95,91,75.373,33150,7.172
Uruguay,2004,98.09409332,73.2,18.97775111,12.98,13.9,1930.461245,10.10505602,4120.544205,97.78962708,95,94,75.599,35060,6.922
Uruguay,2005,98.20329285,82.65,18.97953948,12.01,12.8,2001.927269,0.677868367,5226.9441,97.78962708,95,96,75.826,35240,6.681
Uruguay,2006,98.505426,84.48,19.00013141,10.84,14.5,2224.692767,6.53333463,5887.845162,97.78962708,94,95,76.046,37360,6.447
Uruguay,2007,98.692636,80.93,19.03641298,9.4,14.4,2419.146918,9.417473482,7026.503055,97.8638916,96,94,76.251,36320,6.221
Uruguay,2008,98.784355,81.99,19.08479602,8.03,15.9,2594.43911,8.023536405,9091.079039,98.16355896,95,94,76.437,38860,6.002
Uruguay,2009,99.1,84.71,19.13881842,7.74,16.5,2670.10899,7.74754209,9451.932449,98.26722717,94,95,76.603,38420,5.791
Uruguay,2010,99.3,92.25,19.19365215,7.16,17.1,2815.787821,4.907025264,11992.02377,98.07270813,95,95,76.75,36010,5.586
Uruguay,2011,99.17,91.24,19.24880585,6.31,17.5,2822.264425,9.009675537,14236.715,98.33589935,95,95,76.882,37550,5.388
Uruguay,2012,99.6,99.34,19.30622215,6.45,15.6,2946.455656,8.5575517,15171.58017,98.39594269,96,95,77.004,38420,5.261
Uruguay,2013,99.611808,95.93,19.36599246,6.44,17.3,3001.384301,8.153729817,16973.68924,98.36386871,96,94,77.124,37420,5.157
Uruguay,2014,99.657085,103.28,19.42885956,6.55,16.3,3085.189883,9.37224638,16831.94819,98.43592834,96,95,77.244,36900,5.055
Uzbekistan,2000,99.57293701,35.42,57.94640339,12.06,9.7,1780.457924,47.29261521,558.2268024,98.64257813,99,99,67.156,226170,53.874
Uzbekistan,2001,99.62465668,35.92,58.68464974,10.89,9.6,1769.396081,45.23947628,456.7062895,98.64257813,99,99,67.374,230530,53.394
Uzbekistan,2002,99.7,38.51,59.40726375,9.87,8.2,1775.809844,45.48312751,383.343068,98.64257813,97,99,67.613,234340,52.912
Uzbekistan,2003,99.70204163,41.76,60.10260931,8.85,9.9,1764.456256,26.7651832,396.377979,98.64257813,99,98,67.868,229330,52.429
Uzbekistan,2004,99.72536469,43.61,60.80007052,7.82,12.8,1765.480285,15.91827427,465.1198869,98.64257813,98,99,68.135,231810,51.946
Uzbekistan,2005,99.7370224,46.62,61.51151857,6.83,12.9,1717.201055,21.43086656,546.7768502,98.64257813,99,99,68.407,228860,51.463
Uzbekistan,2006,99.4900961,52.03,62.26669017,5.86,10,1755.759629,23.46580829,654.2838373,98.64257813,98,96,68.676,251720,50.979
Uzbekistan,2007,99.73902893,53.7,63.15937941,4.99,10.3,1664.061337,21.89709993,830.4076942,98.64257813,98,96,68.939,249700,50.495
Uzbekistan,2008,99.74168396,56.6,64.18147626,4.89,10.6,1652.65101,26.79158498,1082.286025,98.64257813,98,98,69.193,259180,50.011
Uzbekistan,2009,99.75376892,61.42,65.27362482,5,12.9,1643.149881,17.26156513,1213.265328,98.64257813,95,98,69.435,232960,49.528
Uzbekistan,2010,99.7815094,66.01,67.14245416,5.4,11.3,1653.467496,39.36864388,1634.312095,98.64257813,98,99,69.672,238390,49.044
Uzbekistan,2011,99.83113861,70.84,68.96897038,5,11.3,1631.526207,21.48140203,1926.292997,98.64257813,99,99,69.91,242350,48.85
Uzbekistan,2012,99.90933228,76.81,69.99177245,4.9,10.3,1610.807906,15.50589724,2137.025122,98.64257813,99,99,70.155,230380,48.95
Uzbekistan,2013,99.96624756,83.27,71.093559,4.9,11.6,1637.194477,11.73954322,2281.410973,99.99485779,97,99,70.41,232950,49.05
Uzbekistan,2014,99.99420166,89.15,72.30300893,5.1,10.9,1645.441629,14.34746461,2492.336643,99.98055267,99,99,70.671,226090,49.15
"Venezuela, RB",2000,98.9,91.54,27.42752565,13.99,27.4,2667.60922,29.45282511,4842.036601,92.97982788,84,77,72.112,228000,12.441
"Venezuela, RB",2001,99.9,95.01,27.94226064,13.04,30,2732.399296,7.996904056,4986.675788,92.97982788,98,70,72.294,230800,12.15
"Venezuela, RB",2002,99.8,92.78,28.45689814,16.17,29.9,2758.560847,33.02287608,3700.87974,92.97982788,83,65,72.466,237760,12.124
"Venezuela, RB",2003,95.7,88.61,28.96845304,16.78,27.4,2664.722994,34.93375574,3272.615024,92.97982788,83,68,72.618,230160,12.098
"Venezuela, RB",2004,99.1,84.12,29.47292557,15.07,28.2,2796.712523,33.95372434,4325.696756,92.97982788,80,86,72.746,233760,12.072
"Venezuela, RB",2005,98.93270111,93.76,29.96705969,10.66,27.2,2886.490448,29.60405935,5504.97724,92.97982788,76,87,72.852,248500,12.046
"Venezuela, RB",2006,99.3,97.07,30.44066663,8.61,30.8,2999.308385,17.90431555,6833.378912,92.97982788,82,71,72.938,241000,12.02
"Venezuela, RB",2007,98.93862152,99.26,30.89122045,7.28,36.8,3019.16488,15.44847776,8454.469536,95.1546402,87,62,73.01,245280,11.994
"Venezuela, RB",2008,98.9432373,100.92,31.33136103,6.25,37.7,3125.254764,30.13245285,11432.74592,95.1546402,93,50,73.071,257390,11.969
"Venezuela, RB",2009,98.95727539,103.01,31.77938892,6.1,36.8,3090.969608,7.83166636,11765.09976,95.51199341,87,84,73.116,258180,11.943
"Venezuela, RB",2010,99.09267426,104.18,32.24300436,7.11,31.2,3195.681623,45.9432687,13825.35712,95.51199341,79,78,73.134,260460,11.917
"Venezuela, RB",2011,98.84,116.62,32.75083385,6.9,30.1,3256.626059,28.14919095,10955.53801,94.7702179,86,78,73.11,259660,11.892
"Venezuela, RB",2012,99.20826721,106.89,33.28703248,6.6,34.4,3304.402836,14.05943006,12986.22269,94.7702179,87,81,73.037,279300,11.877
"Venezuela, RB",2013,99.23580933,105.4,33.76344425,7.54,35.4,3299.011056,35.50267463,12457.7686,94.7702179,85,82,72.918,284140,11.867
"Venezuela, RB",2014,100,106.63,34.0603968,7.48,34.5,2719.138349,40.44049011,16055.64532,94.7702179,89,78,72.762,285460,11.856
Vietnam,2000,87.80696106,56.4,256.897097,2.26,24.1,286.6209761,3.408827662,390.0933309,90.15612793,97,96,73.025,134560,75.626
Vietnam,2001,88.61237335,58.04,259.5470764,2.76,24.2,326.531876,2.622264785,404.8078612,93.52044678,98,96,73.228,139580,75.063
Vietnam,2002,89.1,63.27,262.5484012,2.12,24.3,377.5584015,4.698928166,430.0528724,93.52044678,96,75,73.438,153230,74.489
Vietnam,2003,90.19715118,65.8,265.4292579,2.25,24.2,433.1990914,7.109602462,480.5798343,93.52044678,93,99,73.654,161110,73.908
Vietnam,2004,90.9741745,70.48,267.8840875,2.14,24.9,483.9590142,8.433312129,546.909619,93.52044678,97,96,73.875,178680,73.317
Vietnam,2005,96.1,71.81,270.3668913,2.13,24.6,569.9568505,18.81051957,687.4797274,93.52044678,95,95,74.092,187960,72.719
Vietnam,2006,96,74.66,272.8982004,2.08,24.5,645.2089812,8.568947975,784.3723759,93.52044678,93,94,74.295,194560,72.112
Vietnam,2007,93.24891663,76.49,275.4848518,2.03,24.3,728.0882694,9.630225614,906.2842299,93.52044678,83,92,74.474,207660,71.496
Vietnam,2008,94.00527954,81.41,278.1417873,1.8,24.8,802.5539431,22.67331618,1149.424495,93.52044678,92,93,74.625,219510,70.872
Vietnam,2009,96.1,83.27,280.8793176,1.74,24.6,906.1541067,6.215623149,1217.268583,93.52044678,97,96,74.745,240940,70.238
Vietnam,2010,97.43,84.72,283.7025672,1.11,25.6,1022.43262,12.0742957,1317.890646,93.52044678,98,93,74.837,258430,69.583
Vietnam,2011,99,87.85,286.6171639,1,25.3,1102.807176,21.26065929,1525.119025,93.52044678,96,95,74.904,257880,68.92
Vietnam,2012,97.89,94.31,289.6182346,1.03,25.4,1206.31043,10.92603381,1735.152116,93.52044678,96,97,74.958,258290,68.248
Vietnam,2013,98.53603363,95.59,292.68421,1.32,25,1276.856078,4.76065484,1886.69017,93.52044678,98,59,75.006,268770,67.571
Vietnam,2014,99.2,98.35,295.784339,1.26,24.7,1423.69991,3.662383811,2030.278447,93.52044678,97,95,75.056,283000,66.885
World,2000,78.73606533,0.538033567,47.11836421,5.804660271,19.09933775,2386.821832,4.593831662,5512.217025,80.6754303,72.42934148,72.90195562,67.54902793,32781530,53.31067752
World,2001,78.22165842,0.574168243,47.73017942,5.869660522,19.15861653,2380.434249,3.81063421,5407.11511,80.99337006,73.13080298,73.53450648,67.82173353,33235280,52.86245341
World,2002,79.39760703,0.594666898,48.34041852,6.110880076,19.28478254,2435.206828,3.476020855,5541.909015,81.39530945,72.57165021,73.17165859,68.07037328,33702380,52.36377534
World,2003,80.00876536,0.635721142,48.95026189,6.200708576,19.04290821,2500.607974,3.954053815,6138.104723,81.92431641,74.12449255,74.78742763,68.32623451,34882860,51.86214245
World,2004,80.16051425,0.637161105,49.51556166,6.026956083,18.84341578,2578.490891,5.624610334,6829.414125,82.34432983,75.93381135,76.74229462,68.65264378,36252860,51.35633834
World,2005,80.16144761,0.655329218,50.13298735,5.907434567,18.93840636,2656.320855,5.781251843,7305.393939,82.26029968,77.25373249,77.54618753,68.92032186,37346260,50.84740223
World,2006,81.25109416,0.665539626,50.75808772,5.601949011,18.90249863,2732.630421,5.510095283,7818.995169,82.52599335,78.9541288,78.73999833,69.26239879,38444310,50.3467074
World,2007,82.20470557,0.660904039,51.38540405,5.361982087,18.84986305,2822.317548,5.783010719,8701.177804,82.8167572,79.5795211,78.84272328,69.59170555,39738280,49.85547394
World,2008,82.28431997,0.673340038,52.02945966,5.376596475,18.58859199,2843.599643,7.972461803,9430.586423,83.33973694,81.12279827,81.37165113,69.89949278,40139260,49.35081573
World,2009,82.76505535,0.68317535,52.66578748,6.010123882,18.28368911,2794.193569,2.348138886,8837.219447,83.62332916,83.52082033,83.35823264,70.2465195,39846770,48.85087112
World,2010,83.29997202,0.661590159,53.29862712,5.920482932,18.18295725,2958.333234,4.331779184,9558.77174,84.02162933,84.31511881,83.7036354,70.5565916,41817500,48.35369801
World,2011,82.11274711,0.701218063,53.92214139,5.783887616,18.18178132,3023.627003,5.473736785,10494.83677,84.2837677,84.88150882,84.95464312,70.883485,43022060,47.89593722
World,2012,84.73835469,0.20958112,54.56286954,5.779611667,17.97033367,3049.300436,3.579787426,10609.77086,84.72968292,84.48014482,84.79101803,71.17154765,43582450,47.44475336
World,2013,85.01886552,0.215020722,55.20935864,5.767192313,17.53094815,3109.600591,2.248654892,10784.66484,84.93171692,84.49976159,84.2799046,71.46266033,44233530,46.99415642
World,2014,85.53775446,0.220577742,55.86113121,5.627470239,17.17726603,3131.680018,2.049497726,10951.8086,85.36060333,84.56315843,84.64894096,71.74197845,44438190,46.54171351
"Yemen, Rep.",2000,49.18035126,58.76,32.97359888,11.57,21.9,142.7416776,23.55203431,554.4486653,54.09999847,70,74,60.683,22250,73.733
"Yemen, Rep.",2001,50.36064148,63.49,33.93823323,11.69,22,147.390647,2.655142976,550.3603645,54.09999847,72,73,61.216,23840,73.213
"Yemen, Rep.",2002,51.53264236,63.78,34.93320454,11.89,22,155.2835106,8.642716426,579.8531406,54.09999847,62,65,61.781,24030,72.685
"Yemen, Rep.",2003,52.6951828,66.01,35.95848438,12.04,22,165.657089,10.88021633,620.382726,54.09999847,64,61,62.358,26980,72.151
"Yemen, Rep.",2004,49.59,65.75,37.00986041,12.12,22.4,173.3870704,14.10556244,709.9653788,54.09999847,74,72,62.931,28240,71.61
"Yemen, Rep.",2005,54.98731232,66.49,38.08439116,12.17,22,183.6635796,18.48688033,832.8441987,54.09999847,73,79,63.481,29330,71.064
"Yemen, Rep.",2006,55.80033463,71.87,39.18337784,12.13,21.9,193.8838093,13.63209397,921.4183549,54.09999847,65,78,63.997,29680,70.51
"Yemen, Rep.",2007,57.24646759,78.03,40.31008201,12.1,22,211.2062513,10.89503016,1017.292048,54.09999847,71,79,64.47,31410,69.949
"Yemen, Rep.",2008,58.37770462,82.84,41.46475936,12.17,22.2,230.1281615,20.37774624,1229.246675,54.09999847,69,78,64.892,33060,69.381
"Yemen, Rep.",2009,59.51836014,86.88,42.64724132,12.71,23,226.9894598,-8.70527002,1116.084396,54.09999847,65,76,65.255,36970,68.806
